"","","permutation","Choline","Malonate","Taurine","Valerate","Tyramine","Isocaproate","X-Alanine","Xylose","Xanthine","Ornithine","5-Aminopentanoate","Uracil","Dopamine","Glycerol","Urocanate","2-Aminobutyrate","Fumarate","Phosphoenolpyruvic acid","Glutamate","p-Cresol","Glucitol","Methylsuccinate","Malic acid","Histidine","Isobutyrate","Orotic acid","Inosine","Glycerophosphocholine","Threonine","Methylamine","Acetate","Galactose","Phenylacetic acid","D-Glucose","Valine","Indole","Lactate","Glutarate","Glutamine","Arabinose","Formate","Sarcosine","Succinate","N-Acetylglutamic acid","Leucine","Isovalerate","Glycine","Tryptophan","1-3-Dihydroxyacetone","4-Hydroxyphenylacetate","Trimethylamine","Ribose","Phenylalanine","2-Deoxyuridine","Uridine","2-Aminoisobutyric acid","Aspartate","Isoleucine","Arginine","Butyrate","Alanine","Propionate","D-Mannose","Thymine","Lysine","1-1-Dimethylbiguanide","Tyrosine","Guanosine","Nicotinate","Proline","Methionine","Dimethylamine"
"figure 5b","mean difference between paired samples","1","1.07587263058824","0.693873317352941","0.359374544176471","-0.360473295588235","0.534559727647059","0.383233724705882","0.480227928529412","0.529603109411765","-0.285033622058824","0.435263656176471","0.425469696764706","-0.281596457352941","0.317714130588235","-0.262507927352941","-0.262283109117647","0.287242506264706","-0.051868489117647","0.386300347352941","0.273999716735294","0.213144959029412","-0.119826071617647","-0.243328058441176","-0.0982774823529412","0.416607733735294","0.391755062647059","-0.331755269705882","-0.204217315588235","0.342453236988235","0.256014200941176","-0.0943453250882353","0.453854272647059","0.354983205882353","0.261955554705882","0.363413882941176","0.221455394470588","0.176938459911765","0.284797457852941","-0.0677500111764706","0.249321397352941","0.268931330882353","0.169464127205882","0.198305880294118","0.299308422147059","0.326734567647059","0.169704972205882","0.170218205588235","0.0987960687058823","0.220484727647059","0.032751508062353","0.378968363235294","0.224143399605882","-0.0372751393382353","0.134947630264706","0.157197423235294","0.0526927243529412","-0.156872137352941","0.142380624852941","0.140681659411765","0.217701699411765","0.213878489117647","0.0969777179411765","0.339080944","0.0188356397058823","-0.00247376773529411","0.141830679117647","-0.177258972970588","0.124730894411765","0.142366872764706","0.0403916486411765","-0.0954057644117647","0.0227750994117647","-0.003511177"
"","","2","0.917643363882353","0.740886723529412","0.435934013088235","-0.354109720882353","0.320989219117647","0.333482373823529","0.469595255235294","0.385845373823529","-0.373920951176471","0.332362686911765","0.319687313529412","-0.321519355008824","0.242552292735294","-0.358930678264706","-0.164814367647059","0.154851210970588","-0.341121224705882","0.139439217058824","0.205985290264706","0.398526938617647","-0.109597697647059","-0.302274335558824","-0.421397423235294","0.357750706176471","0.283126820294118","-0.260631261176471","-0.219436312882353","0.281110461176471","0.199972495147059","-0.27602329","0.259132917647059","0.0495899882352941","0.281415314411765","0.211208606764706","0.186391856588235","0.180165106235294","0.272620245911765","-0.144059220588235","0.0049573882352941","0.139937398529412","0.175647673235294","0.0619670864705882","0.130431534705882","0.154976573823529","0.133040086176471","0.15674011","0.0998213135882353","0.183622114882353","-0.127950904235294","0.0355858842647059","0.198787732352941","-0.127582065882353","0.0538676820882353","0.00690621773529414","-0.0141715117647059","-0.0769088767647059","0.0386033888235294","0.0940803767647059","0.06024071","0.0399022944117647","0.085586532","0.148700650294118","-0.0982633037647059","-0.123532647205882","0.0556263623529412","0.157920912294118","0.0494841832352941","0.0220731305882353","-0.143058700470588","-0.108744782794118","-0.031534443382353","0.0564931041176471"
"","","3","0.896045955294118","0.710603456470588","0.410156778794118","-0.601908128529412","0.388744752941176","0.117390069441176","0.245772239235294","0.380488258235294","-0.363077884705882","0.307437764352941","0.298725895470588","-0.318069626088235","0.193495597352941","-0.285223319117647","-0.461148783235294","0.301603828235294","-0.107838931470588","0.228006491176471","0.231123824411765","0.152836495882353","-0.299916261176471","-0.392749159411765","-0.278835581470588","0.286091569117647","-0.0155504661764706","-0.344704444029412","-0.248806960294118","0.146299673852941","0.217121505852941","-0.249721165294118","0.135114353823529","0.217473866470588","-0.0137343336764706","0.279739439411765","0.202557131764706","0.186483744852941","0.210932717941176","-0.171067702911765","0.134537895882353","0.210186049411765","0.195506556411765","0.218426242058824","0.203267206823529","0.0651267649117647","0.140244398705882","-0.0323994038235294","0.103928559141176","0.1479998825","-0.0403141570558824","0.166178919411765","-0.00428332911764706","-0.036655054117647","0.0604763540294118","-0.0292227985","-0.0700616252941176","-0.203677478235294","0.0698518391176471","0.0976054582352941","0.0643810002352942","-0.0802244067647059","0.0696631641764706","-0.0220308614117647","0.0559238246470588","-0.108489262823529","-0.0267821111764706","-0.0298491555882353","0.0255745157058823","-0.0172858257941176","-0.136858916176471","-0.0353394035294118","-0.0596382093529412","0.0397290705882353"
"","","4","1.03845610911765","0.581965401764706","0.478756208323529","-0.672386166352941","0.431574079411765","0.200395315764706","0.155735766264706","0.367835667764706","-0.406535546617647","0.292979276176471","0.35384598","-0.306115241764706","0.295099030882353","-0.324680436382353","-0.419191507058824","0.243885653529412","-0.207120452382353","0.438010858823529","0.178802220382353","0.178391032235294","-0.442833270882353","-0.163814891308824","-0.160409994205882","0.253448099117647","0.131360363617647","-0.430684283529412","-0.375960026176471","0.173245926470588","0.139887911764706","-0.287238072352941","0.268683727058824","0.246893507941176","0.0991939197941177","0.322097240294118","0.114144876647059","0.201151733235294","0.202158251764706","-0.259252160294118","0.238875725588235","0.173985347058824","0.0918680980294117","0.197620399338235","0.264128433823529","0.104090730882353","0.0707612149705882","0.120343136794118","0.0875135665411765","0.0644653890588235","-0.100241528235294","0.306216695","-0.112698483529412","-0.119971129117647","0.120583044676471","-0.108224307352941","-0.196639282352941","-0.0796355273529412","0.0380691929411765","0.0133665213235294","0.178724370941176","0.148730016470588","0.0147160276176471","-0.0347381367647059","-0.0452577328529412","-0.0219382029911765","0.0392529523529412","-0.040174535882353","-0.0340005011764706","-0.0394876238235294","-0.0329980243235294","-0.0347908032352941","-0.0915542822352942","-0.104455744117647"
"","","5","0.927019922970588","0.584658931470588","0.329592974117647","-0.541344912058824","0.385549187294118","0.219299169794118","0.395939648235294","0.337065558529412","-0.333548292352941","0.315158324705882","0.245614618176471","-0.307284245441176","0.171392392823529","-0.359379577647059","-0.308737056147059","0.276613860529412","-0.233944036441176","0.298567982647059","0.213525948823529","0.201483409382353","-0.306918189117647","-0.289301893970588","-0.390161273823529","0.284901235882353","0.17138824","-0.348902012647059","-0.251368065588235","0.212005189117647","0.198079580823529","-0.301276661470588","0.245658505882353","0.172937182647059","0.225826542352941","0.2552905115","0.197755090294118","0.188892327058824","0.221552478970588","-0.147473241041176","0.125275994117647","0.184085327647059","0.186994075882353","0.126132249452941","0.161087051470588","0.180326724411765","0.137449485588235","0.116914631020588","0.113065995852941","0.152223078294118","-0.120052187676471","0.109471754411765","0.0723429097058823","-0.173362785882353","0.102667375735294","-0.121722306705882","-0.158040405470588","-0.0797821094117647","0.0837600170588235","0.0909663247058823","-0.0017459867647059","-0.0614607626470588","0.0750987909117647","0.0623289732352941","-0.0493483917647059","-0.0456036960676471","0.0631657077647059","-0.112503782058824","0.0438393582352941","-0.115569677647059","-0.183169990352941","-0.0425006817941177","-0.0273946423823529","0.0238068921470588"
"","","6","1.03479062","0.730691365294118","0.429762209411765","-0.332505401176471","0.445013907352941","0.378261991817647","0.381179546735294","0.351681549411765","-0.282546612058824","0.458271685882353","0.423054985029412","-0.223622094164706","0.328586811764706","-0.211798711058824","-0.238463777058824","0.2908083595","-0.095056394117647","0.317937778852941","0.321328611323529","0.265231682058824","-0.228598013764706","-0.354664069705882","-0.185883960852941","0.445694443941176","0.365561811764706","-0.175073168844118","-0.245329059382353","0.296595245294118","0.368458886735294","-0.109300279705882","0.374557967352941","0.299040493235294","0.213870577941177","0.204721960294118","0.322122011176471","0.226863608352941","0.300954184411765","-0.029595955","0.132454757941176","0.201561772647059","0.257642484411765","0.137800204117647","0.324470033529412","0.321193037941176","0.270128298558823","0.182667200117647","0.184010234382353","0.266206760941176","0.00211836117647059","0.139378097647059","0.176630872411765","-0.0198217682352941","0.209525567058824","-0.0430984197941176","-0.0348307719441176","-0.081408665","0.267506059705882","0.248862872352941","0.354651373882353","0.111173545588235","0.194001070294118","0.214661117264706","-0.0364312938235294","-0.0158822097058824","0.143670153823529","-0.00750927776470588","0.187393308529412","0.0383925161764706","-0.00536406267647061","0.0392905605882353","0.0896105741176471","-0.00261872794117647"
"","","7","1.02007713617647","0.660961385294118","0.348416809882353","-0.607802219117647","0.448368905","0.260361063470588","0.446277423823529","0.282940750882353","-0.367736280294118","0.463831754117647","0.259021767941176","-0.246970706852941","0.186805207958235","-0.240270129735294","-0.244504591470588","0.147781852264706","-0.289294252058824","0.193552574705882","0.230845645588235","0.271099359655882","-0.363311274088235","-0.212827123323529","-0.366453842058824","0.172964528823529","0.238205204705882","-0.272487079823529","-0.358767725882353","0.0425213885294118","0.221919357794118","-0.332208546470588","0.178716950588235","0.0381551223529412","0.258037437941177","0.101000100735294","0.185688444529412","0.173625222352941","0.18247715","-0.137918625735294","0.141274384764706","0.0562788894117647","0.136814588617647","0.164745774411765","0.110845527","0.0592345488235294","0.135671765088235","0.223661911676471","0.0971076485264706","0.139365093705882","-0.175204640882353","0.200711216176471","0.105829493264706","-0.17629237","0.191844410588235","-0.148613198294118","-0.136966277647059","-0.131221461470588","0.0998113708823529","0.0734741705882353","-0.110557516176471","-0.0243573997058824","0.0545950282352941","-0.0734613417647059","-0.170000985058824","-0.0359003489705882","0.123860017058824","-0.0547258591176471","0.0727349912647059","-0.0417534644117647","-0.0222990104117647","-0.0133243319705882","-0.0321012552941176","0.0220928873823529"
"","","8","0.884067712617647","0.720623048441176","0.397613807941176","-0.484262575588235","0.406964492352941","0.321458677911765","0.285008256764706","0.437282112058824","-0.336108274411765","0.328590504264706","0.351553630294118","-0.359730608088235","0.212977113411765","-0.245888595882353","-0.315144953470588","0.207219918558823","-0.243259347058824","0.299996044411765","0.238929222323529","0.249598937941176","-0.294414402676471","-0.373514183823529","-0.35469531","0.364102737588235","0.206355085705882","-0.188773227529412","-0.259889709117647","0.204157038352941","0.279976715","-0.240184574352941","0.237735352941176","0.294597959264706","0.198653026029412","0.193510262058824","0.224597263970588","0.223198577352941","0.156746688235294","-0.110810175852941","0.147577377941176","0.26637901","0.235917621970588","0.136954693852941","0.173233753941177","0.216781726294118","0.178922479411765","0.11481303","0.118115294617647","0.193236167794118","-0.0371875326470588","-0.0113931764705882","0.169616682773529","-0.0378317570588236","0.103467073529412","-0.150649402941176","-0.124260895588235","-0.123562457647059","0.215255636764706","0.133549913235294","0.104045198823529","0.0054050273529412","0.0657130673529412","0.0643232602941177","0.0193972752941176","-0.129150289705882","0.0490593647058823","0.232033552529412","0.0530934603529412","-0.0428898005882353","-0.1211817295","-0.0171204629411765","-0.0150640913235294","-0.0243224973529412"
"","","9","0.942627876882353","0.762466504705882","0.502978797558824","-0.421649597352941","0.417603396176471","0.394836623823529","0.125985138735294","0.292865947058824","-0.415240715","0.280374776852941","0.255113522176471","-0.346855144705882","0.248707695882353","-0.395857209705882","-0.2874693915","0.290503518529412","-0.336429154117647","0.260877077794118","0.217089638","0.551116806558824","-0.388459684117647","-0.188334587735294","-0.243350974411765","0.239516296676471","0.341169428867647","-0.251606433294118","-0.404354142352941","0.179635637058824","0.202071842058824","-0.156421354117647","0.14202562","0.127510580735294","0.475538329629412","0.0478243094117647","0.171322318823529","0.272862471176471","0.117494331205882","-0.234846723973529","0.0965927497058823","0.0984097726470588","0.145452383617647","0.216330475","0.0739399738235294","0.069874085882353","0.121788117794118","0.428744078235294","0.089303330882353","0.0814725865","-0.126486229852941","-0.0182967579411765","0.119981529705882","-0.119809585588235","0.111626403235294","-0.286173684970588","-0.225294176","0.171070002235294","0.0926336420588235","0.0443713275588235","-0.0194340766764706","0.0728862444117647","0.049069843617647","-0.00692557647058824","-0.161827150529412","-0.0982456418823529","0.0360557889705882","-0.0120990338235294","-0.0098769988235294","-0.145760933382353","-0.0448969552941177","-0.0159612123529412","-0.0636949894117647","0.129931351352941"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
